"ROW_ID","ORDER_ID","ORDER_DATE","SHIP_DATE","CITY","PRODUCT_NAME","SALES","QUANTITY","DISCOUNT","PROFIT","DA","WK","BW","MO","QU","HY","YE"
6637,"CA-2017-144498","5/6/2017","5/6/2017","Charlotte","Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",122.12,5,0.2,39.689,"","","","","","",""
6638,"CA-2017-103352","11/27/2017","11/30/2017","New York City","American Pencil",6.99,3,0,2.0271,"","","","","","",""
6639,"CA-2017-103352","11/27/2017","11/30/2017","New York City","Avery Flip-Chart Easel Binder, Black",107.424,6,0.2,36.2556,"","","","","","",""
6640,"CA-2014-108609","10/31/2014","11/2/2014","Lorain","Hon 94000 Series Round Tables",1421.664,8,0.4,-734.5264,"","","","","","",""
6641,"CA-2017-128328","8/5/2017","8/9/2017","Indianapolis","Premium Transparent Presentation Covers by GBC",125.88,6,0,60.4224,"","","","","","",""
6642,"CA-2017-128328","8/5/2017","8/9/2017","Indianapolis","Logitech MX Performance Wireless Mouse",79.78,2,0,29.5186,"","","","","","",""
6643,"CA-2017-128328","8/5/2017","8/9/2017","Indianapolis","Avery 475",133.2,9,0,66.6,"","","","","","",""
6644,"US-2015-156496","8/10/2015","8/16/2015","Redmond","AT&T 1080 Corded phone",438.368,4,0.2,38.3572,"D192","WK28","BW14","M07","Q01","H01","Y01"
6645,"US-2015-156496","8/10/2015","8/16/2015","Redmond","OtterBox Commuter Series Case - Samsung Galaxy S4",139.944,7,0.2,-31.4874,"D192","WK28","BW14","M07","Q01","H01","Y01"
6646,"US-2015-156496","8/10/2015","8/16/2015","Redmond","Fellowes 8 Outlet Superior Workstation Surge Protector",133.472,4,0.2,15.0156,"D192","WK28","BW14","M07","Q01","H01","Y01"
6647,"US-2016-127334","12/15/2016","12/21/2016","Springfield","Bretford Rectangular Conference Table Tops",564.195,3,0.5,-304.6653,"","","","M11","Q03","H02","Y02"
6648,"US-2016-127334","12/15/2016","12/21/2016","Springfield","Belkin 5 Outlet SurgeMaster Power Centers",87.168,2,0.2,8.7168,"","","","M11","Q03","H02","Y02"
6649,"US-2017-124779","9/8/2017","9/11/2017","Arlington","Premier Elliptical Ring Binder, Black",42.616,7,0.8,-68.1856,"","","","","","",""
6650,"US-2017-124779","9/8/2017","9/11/2017","Arlington","Canon PC-428 Personal Copier",319.984,2,0.2,107.9946,"","","","","","",""
6651,"US-2017-124779","9/8/2017","9/11/2017","Arlington","Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,5,0.2,15.498,"","","","","","",""
6652,"US-2017-124779","9/8/2017","9/11/2017","Arlington","DAX Black Cherry Wood-Tone Poster Frame",21.184,2,0.6,-11.6512,"","","","","","",""
6653,"US-2017-124779","9/8/2017","9/11/2017","Arlington","Xerox 205",20.736,4,0.2,7.2576,"","","","","","",""
6654,"US-2017-124779","9/8/2017","9/11/2017","Arlington","Global Armless Task Chair, Royal Blue",213.43,5,0.3,-39.637,"","","","","","",""
6655,"CA-2017-135937","2/20/2017","2/27/2017","Gilbert","Toshiba IPT2010-SD IP Telephone",333.576,3,0.2,25.0182,"","","","","","",""
6656,"CA-2017-135937","2/20/2017","2/27/2017","Gilbert","Microsoft Wireless Mobile Mouse 4000",31.992,1,0.2,4.7988,"","","","","","",""
6657,"CA-2017-135937","2/20/2017","2/27/2017","Gilbert","Fellowes Bankers Box Stor/Drawer Steel Plus",51.168,2,0.2,-6.396,"","","","","","",""
6658,"CA-2017-135937","2/20/2017","2/27/2017","Gilbert","Letter or Legal Size Expandable Poly String Tie Envelopes",10.64,5,0.2,3.857,"","","","","","",""
6659,"CA-2017-135937","2/20/2017","2/27/2017","Gilbert","Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",68.704,2,0.2,16.3172,"","","","","","",""
6660,"CA-2017-135937","2/20/2017","2/27/2017","Gilbert","KI Adjustable-Height Table",386.91,9,0.5,-185.7168,"","","","","","",""
6661,"CA-2015-129322","8/8/2015","8/10/2015","Lawrence","Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",39.66,2,0,11.898,"D186","WK27","BW14","M07","Q01","H01","Y01"
6662,"CA-2015-129322","8/8/2015","8/10/2015","Lawrence","Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",113.92,2,0,33.0368,"D186","WK27","BW14","M07","Q01","H01","Y01"
6663,"CA-2015-129322","8/8/2015","8/10/2015","Lawrence","GBC DocuBind P50 Personal Binding Machine",447.86,7,0,210.4942,"D186","WK27","BW14","M07","Q01","H01","Y01"
6664,"CA-2017-162173","10/26/2017","11/1/2017","Virginia Beach","Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",356.85,5,0,60.6645,"","","","","","",""
6665,"CA-2017-162173","10/26/2017","11/1/2017","Virginia Beach","Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",251.58,7,0,113.211,"","","","","","",""
6666,"CA-2016-115483","7/14/2016","7/18/2016","Irving","Xerox 1914",219.84,5,0.2,79.692,"D528","WK76","BW38","M18","Q03","H02","Y02"
6667,"CA-2017-122175","5/12/2017","5/14/2017","Vineland","DAX Cubicle Frames, 8-1/2 x 11",42.85,5,0,15.426,"","","","","","",""
6668,"CA-2017-122175","5/12/2017","5/14/2017","Vineland","Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set",6.16,2,0,2.9568,"","","","","","",""
6669,"CA-2017-122175","5/12/2017","5/14/2017","Vineland","Acme Titanium Bonded Scissors",17,2,0,4.42,"","","","","","",""
6670,"CA-2017-122175","5/12/2017","5/14/2017","Vineland","Maxell Pro 80 Minute CD-R, 10/Pack",87.4,5,0,34.96,"","","","","","",""
6671,"CA-2017-161088","5/25/2017","5/29/2017","Columbus","Recycled Easel Ring Binders",29.84,2,0,13.428,"","","","","","",""
6672,"CA-2014-154837","8/23/2014","8/27/2014","Los Angeles","GBC Linen Binding Covers",49.568,2,0.2,17.3488,"","","","","","",""
6673,"CA-2015-153794","9/11/2015","9/16/2015","San Diego","Hunt PowerHouse Electric Pencil Sharpener, Blue",265.86,7,0,79.758,"D223","WK32","BW16","M08","Q01","H01","Y01"
6674,"CA-2015-135510","9/5/2015","9/12/2015","Charlottesville","Tensor Brushed Steel Torchiere Floor Lamp",67.96,4,0,12.2328,"D219","WK32","BW16","M08","Q01","H01","Y01"
6675,"CA-2015-109337","11/21/2015","11/23/2015","Lawrence","Crayola Anti Dust Chalk, 12/Pack",10.92,6,0,4.914,"D291","WK42","BW21","M10","Q01","H01","Y01"
6676,"CA-2015-109337","11/21/2015","11/23/2015","Lawrence","Ricoh - Ink Collector Unit for GX3000 Series Printers",83.9,2,0,22.653,"D291","WK42","BW21","M10","Q01","H01","Y01"
6677,"CA-2015-109337","11/21/2015","11/23/2015","Lawrence","Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",19.75,5,0,5.135,"D291","WK42","BW21","M10","Q01","H01","Y01"
6678,"CA-2015-109337","11/21/2015","11/23/2015","Lawrence","Imation Bio 2GB USB Flash Drive Imation Corp",393.54,3,0,165.2868,"D291","WK42","BW21","M10","Q01","H01","Y01"
6679,"CA-2014-150329","10/10/2014","10/14/2014","Phoenix","Westinghouse Clip-On Gooseneck Lamps",46.872,7,0.2,3.5154,"","","","","","",""
6680,"CA-2017-145037","9/2/2017","9/7/2017","Meriden","Crate-A-Files",10.9,1,0,2.834,"","","","","","",""
6681,"CA-2017-145037","9/2/2017","9/7/2017","Meriden","Xerox 191",79.92,4,0,37.5624,"","","","","","",""
6682,"CA-2017-145037","9/2/2017","9/7/2017","Meriden","Xerox 1890",146.82,3,0,73.41,"","","","","","",""
6683,"CA-2017-154466","1/1/2017","1/2/2017","Franklin","Wilson Jones Easy Flow II Sheet Lifters",3.6,2,0,1.728,"","","","","","",""
6684,"CA-2014-109134","11/5/2014","11/10/2014","Los Angeles","OIC Stacking Trays",20.04,6,0,8.8176,"","","","","","",""
6685,"US-2015-129637","12/17/2015","12/22/2015","Bloomington","Tennsco Double-Tier Lockers",180.016,1,0.2,-15.7514,"D320","WK46","BW23","M11","Q01","H01","Y01"
6686,"US-2015-129637","12/17/2015","12/22/2015","Bloomington","Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",41.552,2,0.6,-19.7372,"D320","WK46","BW23","M11","Q01","H01","Y01"
6687,"US-2015-129637","12/17/2015","12/22/2015","Bloomington","Newell 35",13.12,5,0.2,1.476,"D320","WK46","BW23","M11","Q01","H01","Y01"
6688,"CA-2015-165162","5/14/2015","5/21/2015","Los Angeles","Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,4,0,55.896,"D105","WK15","","M04","Q01","H01","Y01"
6689,"CA-2017-140494","3/10/2017","3/15/2017","San Francisco","Maxell LTO Ultrium - 800 GB",111.96,4,0,21.2724,"","","","","","",""
6690,"CA-2017-104108","12/2/2017","12/9/2017","Houston","Manco Dry-Lighter Erasable Highlighter",12.16,5,0.2,2.128,"","","","","","",""
6691,"US-2017-165869","7/31/2017","8/5/2017","Milwaukee","Acco 3-Hole Punch",17.52,4,0,8.4096,"","","","","","",""
6692,"US-2017-165869","7/31/2017","8/5/2017","Milwaukee","3M Office Air Cleaner",155.88,6,0,54.558,"","","","","","",""
6693,"CA-2017-160899","8/11/2017","8/13/2017","Lake Charles","Satellite Sectional Post Binders",477.51,11,0,219.6546,"","","","","","",""
6694,"CA-2017-144225","9/30/2017","10/2/2017","Baltimore","Green Bar Computer Printout Paper",164.88,3,0,80.7912,"","","","","","",""
6695,"US-2016-163538","8/26/2016","8/30/2016","Franklin","Memorex Micro Travel Drive 16 GB",47.97,3,0,14.8707,"D571","WK82","BW41","M19","Q03","H02","Y02"
6696,"US-2016-155103","12/2/2016","12/7/2016","New York City","Ibico EB-19 Dual Function Manual Binding System",415.176,3,0.2,134.9322,"","","","M11","Q03","H02","Y02"
6697,"US-2016-155103","12/2/2016","12/7/2016","New York City","XtraLife ClearVue Slant-D Ring Binder, White, 3""",35.232,3,0.2,11.4504,"","","","M11","Q03","H02","Y02"
6698,"US-2016-155103","12/2/2016","12/7/2016","New York City","Green Bar Computer Printout Paper",54.96,1,0,26.9304,"","","","M11","Q03","H02","Y02"
6699,"CA-2017-145429","7/21/2017","7/25/2017","San Diego","Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",16.34,2,0,7.6798,"","","","","","",""
6700,"CA-2017-145429","7/21/2017","7/25/2017","San Diego","Hon Olson Stacker Stools",225.296,2,0.2,22.5296,"","","","","","",""
6701,"CA-2017-145429","7/21/2017","7/25/2017","San Diego","GBC Premium Transparent Covers with Diagonal Lined Pattern",50.352,3,0.2,17.6232,"","","","","","",""
6702,"CA-2015-153535","5/20/2015","5/24/2015","Wilson","Dana Fluorescent Magnifying Lamp, White, 36""",163.136,4,0.2,20.392,"D108","WK16","","M04","Q01","H01","Y01"
6703,"CA-2015-153535","5/20/2015","5/24/2015","Wilson","Pressboard Data Binders by Wilson Jones",6.408,4,0.7,-4.9128,"D108","WK16","","M04","Q01","H01","Y01"
6704,"CA-2015-139164","6/23/2015","6/28/2015","Long Beach","Plantronics CS 50-USB - headset - Convertible, Monaural",217.584,2,0.2,19.0386,"D143","WK21","BW11","M05","Q01","H01","Y01"
6705,"CA-2015-139164","6/23/2015","6/28/2015","Long Beach","Assorted Color Push Pins",5.43,3,0,1.7919,"D143","WK21","BW11","M05","Q01","H01","Y01"
6706,"CA-2015-139164","6/23/2015","6/28/2015","Long Beach","JBL Micro Wireless Portable Bluetooth Speaker",143.976,3,0.2,8.9985,"D143","WK21","BW11","M05","Q01","H01","Y01"
6707,"CA-2016-112277","9/10/2016","9/15/2016","Fort Lauderdale","Geemarc AmpliPOWER60",519.68,7,0.2,58.464,"","","","M11","Q03","H02","Y02"
6708,"CA-2014-167724","4/13/2014","4/18/2014","Baltimore","Avery 479",7.83,3,0,3.6018,"","","","","","",""
6709,"CA-2015-123141","11/14/2015","11/19/2015","Rio Rancho","SAFCO Arco Folding Chair",883.84,4,0.2,99.432,"D287","WK41","BW21","M10","Q01","H01","Y01"
6710,"CA-2015-123141","11/14/2015","11/19/2015","Rio Rancho","Global Deluxe Office Fabric Chairs",230.352,3,0.2,20.1558,"D287","WK41","BW21","M10","Q01","H01","Y01"
6711,"CA-2016-149503","12/9/2016","12/12/2016","Stockton","Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",273.92,8,0.2,99.296,"","","","M11","Q03","H02","Y02"
6712,"CA-2017-163069","8/18/2017","8/21/2017","Columbus","Newell 325",9.912,3,0.2,1.239,"","","","","","",""
6713,"CA-2017-107629","12/14/2017","12/14/2017","Skokie","Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",266.352,6,0.6,-292.9872,"","","","","","",""
6714,"CA-2017-107629","12/14/2017","12/14/2017","Skokie","Howard Miller 13"" Diameter Goldtone Round Wall Clock",56.328,3,0.6,-26.7558,"","","","","","",""
6715,"CA-2017-107629","12/14/2017","12/14/2017","Skokie","Logitech Desktop MK120 Mouse and keyboard Combo",39.264,3,0.2,-4.908,"","","","","","",""
6716,"CA-2017-107629","12/14/2017","12/14/2017","Skokie","Prismacolor Color Pencil Set",95.232,6,0.2,24.9984,"","","","","","",""
6717,"CA-2016-134789","4/8/2016","4/15/2016","Hot Springs","Advantus Plastic Paper Clips",30,6,0,14.4,"D434","WK62","BW31","M15","Q03","H02","Y02"
6718,"CA-2016-134789","4/8/2016","4/15/2016","Hot Springs","Xerox 1993",25.92,4,0,12.7008,"D434","WK62","BW31","M15","Q03","H02","Y02"
6719,"CA-2016-134789","4/8/2016","4/15/2016","Hot Springs","Eldon Radial Chair Mat for Low to Medium Pile Carpets",159.92,4,0,31.984,"D434","WK62","BW31","M15","Q03","H02","Y02"
6720,"CA-2016-130442","12/16/2016","12/19/2016","Goldsboro","Acco 6 Outlet Guardian Premium Surge Suppressor",34.944,3,0.2,3.0576,"","","","M11","Q03","H02","Y02"
6721,"CA-2017-102974","9/19/2017","9/24/2017","Los Angeles","Microsoft Natural Ergonomic Keyboard 4000",149.95,5,0,31.4895,"","","","","","",""
6722,"CA-2017-102974","9/19/2017","9/24/2017","Los Angeles","Boston 16765 Mini Stand Up Battery Pencil Sharpener",23.32,2,0,6.0632,"","","","","","",""
6723,"CA-2017-102974","9/19/2017","9/24/2017","Los Angeles","Newell 33",16.74,3,0,4.8546,"","","","","","",""
6724,"US-2017-166394","9/4/2017","9/6/2017","Nashua","Staples",14.82,6,0,6.9654,"","","","","","",""
6725,"CA-2016-128811","9/12/2016","9/16/2016","Seattle","OIC Bulk Pack Metal Binder Clips",10.47,3,0,4.8162,"","","","M11","Q03","H02","Y02"
6726,"CA-2016-128811","9/12/2016","9/16/2016","Seattle","Avery 487",11.07,3,0,5.2029,"","","","M11","Q03","H02","Y02"
6727,"CA-2016-128811","9/12/2016","9/16/2016","Seattle","GBC Instant Report Kit",20.704,4,0.2,7.764,"","","","M11","Q03","H02","Y02"
6728,"CA-2017-145443","8/10/2017","8/15/2017","Richmond","Xerox 1906",177.2,5,0,83.284,"","","","","","",""
6729,"CA-2016-165827","11/4/2016","11/9/2016","Miami","Ultra Door Pull Handle",50.496,6,0.2,8.2056,"","","","M11","Q03","H02","Y02"
6730,"CA-2015-156734","6/18/2015","6/20/2015","Smyrna","Avery Self-Adhesive Photo Pockets for Polaroid Photos",6.129,3,0.7,-4.4946,"D135","WK20","BW10","M05","Q01","H01","Y01"
6731,"CA-2015-156734","6/18/2015","6/20/2015","Smyrna","Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",643.136,4,0.2,56.2744,"D135","WK20","BW10","M05","Q01","H01","Y01"
6732,"CA-2015-156734","6/18/2015","6/20/2015","Smyrna","Xerox 21",20.736,4,0.2,7.2576,"D135","WK20","BW10","M05","Q01","H01","Y01"
6733,"CA-2014-120096","7/4/2014","7/7/2014","Aurora","Xerox 194",177.536,4,0.2,62.1376,"","","","","","",""
6734,"CA-2014-120096","7/4/2014","7/7/2014","Aurora","Fellowes Mighty 8 Compact Surge Protector",32.432,2,0.2,3.2432,"","","","","","",""
6735,"CA-2015-141754","12/20/2015","12/25/2015","Miami","Avery 486",11.696,2,0.2,3.9474,"D323","WK47","BW24","M11","Q01","H01","Y01"
6736,"CA-2016-123358","4/10/2016","4/17/2016","San Francisco","3M Replacement Filter for Office Air Cleaner for 20' x 33' Room",113.76,3,0,44.3664,"D436","WK63","BW32","M15","Q03","H02","Y02"
6737,"CA-2016-123358","4/10/2016","4/17/2016","San Francisco","Fellowes Staxonsteel Drawer Files",579.51,3,0,81.1314,"D436","WK63","BW32","M15","Q03","H02","Y02"
6738,"CA-2016-123358","4/10/2016","4/17/2016","San Francisco","Rogers Profile Extra Capacity Storage Tub",150.66,9,0,6.0264,"D436","WK63","BW32","M15","Q03","H02","Y02"
6740,"CA-2014-144029","5/26/2014","5/31/2014","Chicago","SAFCO Mobile Desk Side File, Wire Frame",102.624,3,0.2,7.6968,"","","","","","",""
6741,"CA-2014-144029","5/26/2014","5/31/2014","Chicago","Global Commerce Series Low-Back Swivel/Tilt Chairs",359.772,2,0.3,-5.1396,"","","","","","",""
6742,"CA-2014-144029","5/26/2014","5/31/2014","Chicago","DIXON Ticonderoga Erasable Checking Pencils",13.392,3,0.2,3.1806,"","","","","","",""
6743,"US-2017-101784","7/6/2017","7/11/2017","Los Angeles","Global Task Chair, Black",122.136,3,0.2,-13.7403,"","","","","","",""
6744,"CA-2015-156923","2/16/2015","2/20/2015","Dover","Xerox 1920",35.88,6,0,16.146,"D015","WK03","","M01","Q01","H01","Y01"
6745,"CA-2017-111269","6/16/2017","6/18/2017","Dublin","Logitech Wireless Performance Mouse MX for PC and Mac",479.952,6,0.2,107.9892,"","","","","","",""
6746,"CA-2017-111269","6/16/2017","6/18/2017","Dublin","Newell 330",23.92,5,0.2,1.794,"","","","","","",""
6747,"CA-2017-159156","11/13/2017","11/16/2017","New York City","Nokia Lumia 925",629.95,5,0,163.787,"","","","","","",""
6748,"CA-2017-100230","12/11/2017","12/15/2017","New York City","Clear Mylar Reinforcing Strips",14.952,1,0.2,5.0463,"","","","","","",""
6749,"CA-2017-100230","12/11/2017","12/15/2017","New York City","Xerox 1895",17.94,3,0,8.073,"","","","","","",""
6750,"CA-2017-100230","12/11/2017","12/15/2017","New York City","Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black",116.98,2,0,29.245,"","","","","","",""
6751,"CA-2016-154767","6/28/2016","6/30/2016","Paterson","Global Armless Task Chair, Royal Blue",121.96,2,0,20.7332,"D510","WK73","BW37","M17","Q03","H02","Y02"
6752,"CA-2016-154767","6/28/2016","6/30/2016","Paterson","Disposable Triple-Filter Dust Bags",8.74,2,0,2.2724,"D510","WK73","BW37","M17","Q03","H02","Y02"
6753,"CA-2016-154767","6/28/2016","6/30/2016","Paterson","Xerox 1960",61.96,2,0,27.882,"D510","WK73","BW37","M17","Q03","H02","Y02"
6754,"CA-2016-154767","6/28/2016","6/30/2016","Paterson","Ibico Presentation Index for Binding Systems",7.96,2,0,3.7412,"D510","WK73","BW37","M17","Q03","H02","Y02"
6755,"CA-2016-154767","6/28/2016","6/30/2016","Paterson","Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",275.24,4,0,121.1056,"D510","WK73","BW37","M17","Q03","H02","Y02"
6756,"CA-2017-124205","9/15/2017","9/19/2017","Lakewood","DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",47.4,5,0,18.96,"","","","","","",""
6757,"CA-2017-124205","9/15/2017","9/19/2017","Lakewood","SAFCO Folding Chair Trolley",512.96,4,0,143.6288,"","","","","","",""
6758,"CA-2017-124205","9/15/2017","9/19/2017","Lakewood","Plantronics 81402",395.94,6,0,102.9444,"","","","","","",""
6759,"CA-2017-124205","9/15/2017","9/19/2017","Lakewood","Contico 72""H Heavy-Duty Storage System",81.96,2,0,0,"","","","","","",""
6760,"CA-2017-165715","12/2/2017","12/8/2017","Greensboro","Sanford 52201 APSCO Electric Pencil Sharpener",32.776,1,0.2,2.4582,"","","","","","",""
6761,"CA-2017-100636","6/26/2017","6/30/2017","New York City","Safco Industrial Wire Shelving System",272.94,3,0,0,"","","","","","",""
6762,"CA-2016-162943","7/24/2016","7/26/2016","New York City","Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back",253.764,2,0.1,31.0156,"D536","WK77","BW39","M18","Q03","H02","Y02"
6763,"CA-2016-144764","9/2/2016","9/8/2016","Chicago","Self-Adhesive Address Labels for Typewriters by Universal",29.24,5,0.2,9.8685,"","","","M11","Q03","H02","Y02"
6764,"CA-2016-144764","9/2/2016","9/8/2016","Chicago","Rogers Deluxe File Chest",35.168,2,0.2,-8.3524,"","","","M11","Q03","H02","Y02"
6765,"CA-2016-144764","9/2/2016","9/8/2016","Chicago","Okidata C610n Printer",1362.9,3,0.3,-19.47,"","","","M11","Q03","H02","Y02"
6766,"CA-2017-100615","4/20/2017","4/24/2017","Chicago","DMI Arturo Collection Mission-style Design Wood Chair",317.058,3,0.3,-18.1176,"","","","","","",""
6767,"CA-2017-100615","4/20/2017","4/24/2017","Chicago","Lumber Crayons",15.76,2,0.2,3.546,"","","","","","",""
6768,"CA-2017-100615","4/20/2017","4/24/2017","Chicago","Master Caster Door Stop, Large Neon Orange",14.56,5,0.6,-6.188,"","","","","","",""
6769,"CA-2014-109302","8/12/2014","8/16/2014","Lakewood","Performers Binder/Pad Holder, Black",196.21,7,0,98.105,"","","","","","",""
6770,"CA-2017-139787","9/19/2017","9/23/2017","Columbus","SANFORD Major Accent Highlighters",35.4,5,0,13.452,"","","","","","",""
6771,"CA-2017-139402","12/9/2017","12/13/2017","Phoenix","Multicolor Computer Printout Paper",419.4,5,0.2,146.79,"","","","","","",""
6772,"CA-2017-139402","12/9/2017","12/13/2017","Phoenix","Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",13.005,3,0.7,-9.9705,"","","","","","",""
6773,"CA-2016-119018","11/4/2016","11/8/2016","Los Angeles","Tuff Stuff Recycled Round Ring Binders",7.712,2,0.2,2.7956,"","","","M11","Q03","H02","Y02"
